,Year,Plot,Realfire,Firelevel,Lifeform,Combforms,GenusSpecies,MeanPctCover
681,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lactuca sp.,1
682,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Liatris aspera,1
683,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,1.625
684,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,1
685,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Monarda fistulosa,1
686,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1
687,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Polygala polygama,1
688,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1.3125
689,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
690,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Smilacina stellata,1
691,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago canadensis,1
692,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago gigantea,1
693,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,1.833333333
694,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Solidago speciosa,2.25
695,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
696,1990,7,0.32,2,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
697,1990,7,0.32,2,Sedge,Sedge_C3,Carex pensylvanica,14.34090909
698,1990,7,0.32,2,Sedge,Sedge_C3,Carex sp.,1
699,1990,7,0.32,2,Sedge,Sedge_C4,Cyperus sp.,6.944444444
700,1990,7,0.32,2,Woody,Woody_C3,Ceanothus americanus,9.5
701,1990,7,0.32,2,Woody,Woody_C3,Cornus racemosa,3.5
702,1990,7,0.32,2,Woody,Woody_C3,Corylus americana,45.1875
703,1990,7,0.32,2,Woody,Woody_C3,Prunus virginiana,2.25
704,1990,7,0.32,2,Woody,Woody_C3,Quercus ellipsoidalis,3.785714286
705,1990,7,0.32,2,Woody,Woody_C3,Quercus macrocarpa,3.5
706,1990,7,0.32,2,Woody,Woody_C3,Rhus glabra,8.05
707,1990,7,0.32,2,Woody,Woody_C3,Rhus radicans,1.833333333
708,1990,7,0.32,2,Woody,Woody_C3,Rosa arkansana,1
709,1990,7,0.32,2,Woody,Woody_C3,Vaccinium angustifolium,3.5
710,1990,18,0,0,Grass,Grass_C3,Calamagrostis canadensis,1
711,1990,18,0,0,Grass,Grass_C3,Panicum lanuginosum,1
712,1990,18,0,0,Grass,Grass_C3,Panicum praecocious,1
713,1990,18,0,0,Grass,Grass_C3,Poa pratensis,1
714,1990,18,0,0,Grass,Grass_C3,Stipa spartea,1
715,1990,18,0,0,Grass,Grass_C4,Andropogon gerardii,2.25
716,1990,18,0,0,Grass,Grass_C4,Calamovilfa longifolia,1
717,1990,18,0,0,Grass,Grass_C4,Panicum virgatum,2.947368421
718,1990,18,0,0,Grass,Grass_C4,Sorghastrum nutans,1
719,1990,18,0,0,Legume,Legume_C3,Amorpha canescens,3.5
720,1990,18,0,0,Legume,Legume_C3,Amphicarpa bracteata,7.583333333
721,1990,18,0,0,Legume,Legume_C3,Lathyrus venosus,1
722,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
723,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Asclepias syriaca,3.5
724,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,1
725,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Aster azureus,1
726,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,1
727,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Fragaria vesca (americana),1.833333333
728,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,1
729,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Galium boreale,1
730,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Galium triflorum,1
731,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Lactuca sp.,1
732,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,1.833333333
733,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Monarda fistulosa,1.833333333
734,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Pyrola sp.,1
735,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
736,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
737,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Solidago gigantea,1
738,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Taraxacum officinale,1
739,1990,18,0,0,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
740,1990,18,0,0,Sedge,Sedge_C3,Carex pensylvanica,5.275
741,1990,18,0,0,Woody,Woody_C3,Amelanchier sp.,5.875
742,1990,18,0,0,Woody,Woody_C3,Ceanothus americanus,3.5
743,1990,18,0,0,Woody,Woody_C3,Cornus racemosa,1.625
744,1990,18,0,0,Woody,Woody_C3,Corylus americana,17.375
745,1990,18,0,0,Woody,Woody_C3,Ilex verticillata,8.25
746,1990,18,0,0,Woody,Woody_C3,Lonicera tatarica,1
747,1990,18,0,0,Woody,Woody_C3,Prunus serotina,3
748,1990,18,0,0,Woody,Woody_C3,Prunus virginiana,5.875
749,1990,18,0,0,Woody,Woody_C3,Quercus ellipsoidalis,1.714285714
750,1990,18,0,0,Woody,Woody_C3,Quercus macrocarpa,5.25
751,1990,18,0,0,Woody,Woody_C3,Rhus glabra,1
752,1990,18,0,0,Woody,Woody_C3,Rhus radicans,3.653846154
753,1990,18,0,0,Woody,Woody_C3,Salix humilis,1
754,1990,18,0,0,Woody,Woody_C3,Vaccinium angustifolium,6.666666667
755,1990,18,0,0,Woody,Woody_C3,Vitis riparia,1
756,1995,3,0.77,4,Grass,Grass_C3,Calamagrostis canadensis,1
757,1995,3,0.77,4,Grass,Grass_C3,Koeleria cristata,1
758,1995,3,0.77,4,Grass,Grass_C3,Panicum oligosanthes,1
759,1995,3,0.77,4,Grass,Grass_C3,Panicum praecocious,2.375
760,1995,3,0.77,4,Grass,Grass_C3,Poa pratensis,1.178571429
761,1995,3,0.77,4,Grass,Grass_C3,Stipa spartea,1
762,1995,3,0.77,4,Grass,Grass_C4,Andropogon gerardii,19.26470588
763,1995,3,0.77,4,Grass,Grass_C4,Calamovilfa longifolia,3.5
764,1995,3,0.77,4,Grass,Grass_C4,Panicum capillare,1
765,1995,3,0.77,4,Grass,Grass_C4,Panicum virgatum,3.5
766,1995,3,0.77,4,Grass,Grass_C4,Schizachyrium scoparium,5.875
767,1995,3,0.77,4,Grass,Grass_C4,Setaria glauca,1
768,1995,3,0.77,4,Grass,Grass_C4,Sorghastrum nutans,5.95
769,1995,3,0.77,4,Legume,Legume_C3,Amorpha canescens,4.555555556
770,1995,3,0.77,4,Legume,Legume_C3,Amphicarpa bracteata,9.233333333
771,1995,3,0.77,4,Legume,Legume_C3,Desmodium canadense,1
772,1995,3,0.77,4,Legume,Legume_C3,Lespedeza capitata,15.5
773,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,5.705882353
774,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,1.833333333
775,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1
776,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,1
777,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Aster azureus,4.576923077
778,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Comandra umbellata,2.25
779,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Conyza canadensis,3.5
780,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,2.5
781,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Euphorbia corollata,1
782,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,2.388888889
783,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,3.45
784,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,1.833333333
785,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,1
786,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Mirabilis hirsuta,1
787,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1.833333333
788,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Polygala polygama,1
789,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Rumex acetosella,1.625
790,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
791,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1
792,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Solidago graminifolia,2.25
793,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,4.25
794,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Solidago speciosa,3.5
795,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Tradescantia occidentalis,1
796,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
797,1995,3,0.77,4,Non-legume forb,Non-legume forb_C3,Viola sagittata,3.5
798,1995,3,0.77,4,Sedge,Sedge_C3,Carex pensylvanica,11.26190476
799,1995,3,0.77,4,Sedge,Sedge_C3,Carex sp.,5.194444444
800,1995,3,0.77,4,Sedge,Sedge_C4,Cyperus sp.,1
801,1995,3,0.77,4,Woody,Woody_C3,Celastrus scandens,1
802,1995,3,0.77,4,Woody,Woody_C3,Corylus americana,38
803,1995,3,0.77,4,Woody,Woody_C3,Parthenocissus sp.,5.857142857
804,1995,3,0.77,4,Woody,Woody_C3,Quercus ellipsoidalis,2.666666667
805,1995,3,0.77,4,Woody,Woody_C3,Rhus glabra,3.5
806,1995,3,0.77,4,Woody,Woody_C3,Rhus radicans,8.3
807,1995,3,0.77,4,Woody,Woody_C3,Rosa arkansana,1
808,1995,3,0.77,4,Woody,Woody_C3,Rubus sp.,2.25
809,1995,4,0.74,4,Grass,Grass_C3,Calamagrostis canadensis,38
810,1995,4,0.74,4,Grass,Grass_C3,Panicum oligosanthes,1.625
811,1995,4,0.74,4,Grass,Grass_C3,Panicum praecocious,2.25
812,1995,4,0.74,4,Grass,Grass_C3,Poa pratensis,1.714285714
813,1995,4,0.74,4,Grass,Grass_C3,Stipa spartea,1
814,1995,4,0.74,4,Grass,Grass_C4,Andropogon gerardii,17.28571429
815,1995,4,0.74,4,Grass,Grass_C4,Bouteloua curtipendula,1
816,1995,4,0.74,4,Grass,Grass_C4,Bouteloua hirsuta,3.5
817,1995,4,0.74,4,Grass,Grass_C4,Calamovilfa longifolia,5.25
818,1995,4,0.74,4,Grass,Grass_C4,Eragrostis spectabilis,1
819,1995,4,0.74,4,Grass,Grass_C4,Schizachyrium scoparium,3.5
820,1995,4,0.74,4,Grass,Grass_C4,Sorghastrum nutans,11.52777778
821,1995,4,0.74,4,Legume,Legume_C3,Amphicarpa bracteata,24.83333333
822,1995,4,0.74,4,Legume,Legume_C3,Lathyrus venosus,1
823,1995,4,0.74,4,Legume,Legume_C3,Lespedeza capitata,1.357142857
824,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,1.3125
825,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1
826,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Asclepias syriaca,3.5
827,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,8.25
828,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Aster azureus,4.9
829,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Comandra umbellata,3.5
830,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,1.833333333
831,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Galium boreale,3.5
832,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,2.944444444
833,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,1
834,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,15.5
835,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Mirabilis hirsuta,1
836,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1.357142857
837,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Polygala polygama,1
838,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,3.5
839,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Polygonum convolvulus,1
840,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Rudbeckia hirta,1
841,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
842,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1
843,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Solidago graminifolia,1.625
844,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,1
845,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,1
846,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Tradescantia occidentalis,1.25
847,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Trientalis borealis,3.5
848,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
849,1995,4,0.74,4,Non-legume forb,Non-legume forb_C3,Viola sagittata,3.5
850,1995,4,0.74,4,Sedge,Sedge_C3,Carex pensylvanica,12.0625
851,1995,4,0.74,4,Sedge,Sedge_C3,Carex sp.,2.40625
852,1995,4,0.74,4,Sedge,Sedge_C4,Cyperus sp.,1.625
853,1995,4,0.74,4,Sedge,Sedge_C4,Scleria triglomerata,3.5
854,1995,4,0.74,4,Woody,Woody_C3,Amelanchier sp.,3.5
855,1995,4,0.74,4,Woody,Woody_C3,Celastrus scandens,15.5
856,1995,4,0.74,4,Woody,Woody_C3,Corylus americana,43.5
857,1995,4,0.74,4,Woody,Woody_C3,Parthenocissus sp.,9.5
858,1995,4,0.74,4,Woody,Woody_C3,Quercus ellipsoidalis,19
859,1995,4,0.74,4,Woody,Woody_C3,Quercus macrocarpa,11.5
860,1995,4,0.74,4,Woody,Woody_C3,Rhus glabra,12.03846154
861,1995,4,0.74,4,Woody,Woody_C3,Rhus radicans,5.875
862,1995,4,0.74,4,Woody,Woody_C3,Rubus sp.,12.5
863,1995,5,0.47,3,Grass,Grass_C3,Koeleria cristata,1.625
864,1995,5,0.47,3,Grass,Grass_C3,Panicum oligosanthes,1
865,1995,5,0.47,3,Grass,Grass_C3,Panicum perlongum,4.9
866,1995,5,0.47,3,Grass,Grass_C3,Panicum praecocious,3
867,1995,5,0.47,3,Grass,Grass_C3,Poa pratensis,3.02173913
868,1995,5,0.47,3,Grass,Grass_C3,Stipa spartea,1.75
869,1995,5,0.47,3,Grass,Grass_C4,Andropogon gerardii,9.388888889
870,1995,5,0.47,3,Grass,Grass_C4,Bouteloua hirsuta,4.4
871,1995,5,0.47,3,Grass,Grass_C4,Calamovilfa longifolia,1.277777778
872,1995,5,0.47,3,Grass,Grass_C4,Eragrostis spectabilis,15.5
873,1995,5,0.47,3,Grass,Grass_C4,Panicum virgatum,5.25
874,1995,5,0.47,3,Grass,Grass_C4,Schizachyrium scoparium,29.375
875,1995,5,0.47,3,Grass,Grass_C4,Sorghastrum nutans,10.21428571
876,1995,5,0.47,3,Legume,Legume_C3,Amorpha canescens,9.5
877,1995,5,0.47,3,Legume,Legume_C3,Amphicarpa bracteata,33.25
878,1995,5,0.47,3,Legume,Legume_C3,Lespedeza capitata,1.75
879,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,2.717391304
880,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Anemone cylindrica,1.625
881,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,2.5
882,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1
883,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Asclepias sp.,1
884,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,1
885,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Aster azureus,5.611111111
886,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Comandra umbellata,6.25
887,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,9.5
888,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,5.4
889,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,3.285714286
890,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,5.083333333
891,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Liatris aspera,1.5
892,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,2.25
893,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,1.5
894,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1.833333333
895,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Polygala polygama,1
896,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,1
897,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Polygonum convolvulus,1
898,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
899,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Rumex acetosella,1
900,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
901,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1.5
902,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago gigantea,38
903,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago graminifolia,4.5
904,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,7.3
905,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,6.25
906,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Solidago speciosa,3.5
907,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Tradescantia occidentalis,1
908,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1.192307692
909,1995,5,0.47,3,Non-legume forb,Non-legume forb_C3,Viola sagittata,1
910,1995,5,0.47,3,Sedge,Sedge_C3,Carex pensylvanica,4.145833333
911,1995,5,0.47,3,Sedge,Sedge_C3,Carex sp.,2
912,1995,5,0.47,3,Sedge,Sedge_C4,Cyperus sp.,1
913,1995,5,0.47,3,Woody,Woody_C3,Corylus americana,19.5
914,1995,5,0.47,3,Woody,Woody_C3,Parthenocissus sp.,1
915,1995,5,0.47,3,Woody,Woody_C3,Quercus ellipsoidalis,15.5
916,1995,5,0.47,3,Woody,Woody_C3,Quercus macrocarpa,8
917,1995,5,0.47,3,Woody,Woody_C3,Rhus glabra,23.75
918,1995,5,0.47,3,Woody,Woody_C3,Rhus radicans,2.25
919,1995,5,0.47,3,Woody,Woody_C3,Rosa arkansana,2.25
920,1995,6,0.64,3,Grass,Grass_C3,Agropyron repens,1
921,1995,6,0.64,3,Grass,Grass_C3,Koeleria cristata,3.5
922,1995,6,0.64,3,Grass,Grass_C3,Panicum oligosanthes,2
923,1995,6,0.64,3,Grass,Grass_C3,Panicum perlongum,2.25
924,1995,6,0.64,3,Grass,Grass_C3,Panicum praecocious,1.833333333
925,1995,6,0.64,3,Grass,Grass_C3,Poa pratensis,7.222222222
926,1995,6,0.64,3,Grass,Grass_C3,Stipa spartea,1.357142857
927,1995,6,0.64,3,Grass,Grass_C4,Andropogon gerardii,15.78125
928,1995,6,0.64,3,Grass,Grass_C4,Calamovilfa longifolia,1.5
929,1995,6,0.64,3,Grass,Grass_C4,Eragrostis spectabilis,2.25
930,1995,6,0.64,3,Grass,Grass_C4,Muhlenbergia racemosa,3
931,1995,6,0.64,3,Grass,Grass_C4,Schizachyrium scoparium,9.5
932,1995,6,0.64,3,Grass,Grass_C4,Sorghastrum nutans,7.642857143
933,1995,6,0.64,3,Legume,Legume_C3,Amorpha canescens,9.083333333
934,1995,6,0.64,3,Legume,Legume_C3,Amphicarpa bracteata,43.29166667
935,1995,6,0.64,3,Legume,Legume_C3,Lathyrus venosus,5.4
936,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,11.375
937,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Anemone cylindrica,2.25
938,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
939,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,6.1875
940,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Asclepias syriaca,2.25
941,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,2.25
942,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Aster azureus,3
943,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Comandra umbellata,2.111111111
944,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Conyza canadensis,1
945,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,3.785714286
946,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,9.5
947,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Galium boreale,1
948,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Helianthus laetiflorus,1.5
949,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Lychnis alba,1
950,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Mirabilis hirsuta,1
951,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Monarda fistulosa,1
952,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Physalis virginiana,1
953,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,1
954,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1
955,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1.625
956,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1
957,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Smilacina stellata,3.9
958,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago graminifolia,4.857142857
959,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago missouriensis,5.833333333
960,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago nemoralis,1
961,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Solidago rigida,1
962,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Taraxacum sp.,2.25
963,1995,6,0.64,3,Non-legume forb,Non-legume forb_C3,Viola pedatifida,1
964,1995,6,0.64,3,Sedge,Sedge_C3,Carex pensylvanica,10.60526316
965,1995,6,0.64,3,Sedge,Sedge_C3,Carex sp.,14.71428571
966,1995,6,0.64,3,Sedge,Sedge_C4,Cyperus sp.,1
967,1995,6,0.64,3,Woody,Woody_C3,Celastrus scandens,3.5
968,1995,6,0.64,3,Woody,Woody_C3,Corylus americana,3.5
969,1995,6,0.64,3,Woody,Woody_C3,Parthenocissus sp.,7.8
970,1995,6,0.64,3,Woody,Woody_C3,Prunus virginiana,3.5
971,1995,6,0.64,3,Woody,Woody_C3,Quercus ellipsoidalis,11.5
972,1995,6,0.64,3,Woody,Woody_C3,Quercus macrocarpa,8.25
973,1995,6,0.64,3,Woody,Woody_C3,Rhus radicans,6.083333333
974,1995,6,0.64,3,Woody,Woody_C3,Rosa arkansana,1.625
975,1995,7,0.32,2,Grass,Grass_C3,Agropyron repens,3.5
976,1995,7,0.32,2,Grass,Grass_C3,Bromus kalmii,1
977,1995,7,0.32,2,Grass,Grass_C3,Elymus trachycaulus,1
978,1995,7,0.32,2,Grass,Grass_C3,Koeleria cristata,1
979,1995,7,0.32,2,Grass,Grass_C3,Panicum oligosanthes,1.833333333
980,1995,7,0.32,2,Grass,Grass_C3,Panicum praecocious,1
981,1995,7,0.32,2,Grass,Grass_C3,Poa pratensis,3.441176471
982,1995,7,0.32,2,Grass,Grass_C3,Stipa spartea,1
983,1995,7,0.32,2,Grass,Grass_C4,Andropogon gerardii,9.4
984,1995,7,0.32,2,Grass,Grass_C4,Muhlenbergia racemosa,1
985,1995,7,0.32,2,Grass,Grass_C4,Panicum virgatum,1
986,1995,7,0.32,2,Grass,Grass_C4,Schizachyrium scoparium,11.5
987,1995,7,0.32,2,Grass,Grass_C4,Sorghastrum nutans,8.285714286
988,1995,7,0.32,2,Horsetail,Horsetail_C3,Equisetum sp.,1
989,1995,7,0.32,2,Legume,Legume_C3,Amorpha canescens,10.2
990,1995,7,0.32,2,Legume,Legume_C3,Amphicarpa bracteata,10.69230769
991,1995,7,0.32,2,Legume,Legume_C3,Lathyrus venosus,3.458333333
992,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Ambrosia coronopifolia,1
993,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Anemone cylindrica,1
994,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Arenaria lateriflora,1
995,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Artemisia ludoviciana,2.25
996,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Asclepias ovalifolia,1.833333333
997,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Asclepias tuberosa,2.25
998,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Aster azureus,5.4
999,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Aster ericoides,2.25
1000,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Chenopodium sp.,1
1001,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Comandra umbellata,1.416666667
1002,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Coreopsis palmata,2.428571429
1003,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Fragaria virginiana,2.25
1004,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Galium boreale,4.2
1005,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Helianthemum bicknellii,3.5
1006,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lithospermum canescens,6.666666667
1007,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Lithospermum caroliniense,6.666666667
1008,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Maianthemum canadense,1.5
1009,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Monarda fistulosa,1
1010,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Phlox pilosa,1.833333333
1011,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Polygonatum biflorum,3.5
1012,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Ranunculus rhomboideus,1.357142857
1013,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Scutellaria parvula,1
1014,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Sisyrinchium campestre,1.833333333
1015,1995,7,0.32,2,Non-legume forb,Non-legume forb_C3,Smilacina stellata,2.5
